respondent_id,collector_id,date_created,date_modified,ip_address,email_address,first_name,last_name,custom_1,"Autorizo a United Way Colombia a realizar toma de fotografías, videos o entrevistas en las que aparezco y cedo el uso de mi imagen y registros de las actividades en las cuales participé, para los fines contemplado en la Política de Privacidad para el Tratamiento de Datos Personales de dicha entidad, en la cual se incluyen, entre otras, la realización de piezas de comunicación interna y externa. Como titular de los datos podré, en cualquier momento, solicitar que la información sea modificada, actualizada o retirada de las bases de datos de United Way Colombia. Lo invitamos a conocer los detalles en: https://bit.ly/2O4diuQ",DEPARTAMENTO,NOMBRE DEL CENTRO EDUCATIVO,"Responde una de estas tres preguntas, la que prefieras responder:Cuéntanos una situación que haya sucedido en tu institución educativa que te haya hecho pensar sobre tu futuro.Cuéntanos una situación que haya sucedido en tu institución educativa que te haya impactado particularmente.Cuéntanos una situación que haya sucedido en tu institución educativa que te haya hecho pensar cómo quieres que termine tu año escolar.Describe la situación, y lo que pasó.Comparte tu experiencia / tu ejemplo aquí:",La historia que contaste te genera.,La experiencia que compartiste es,Cuando sucedió,Por cuanto tiempo,¿Qué tan común?,¿Quién debe saber esta historia?  ,¿En cuantos colegios has estado?,Temas,Tu historia describe algo: ,Sentí que tuve,La historia involucra,Esta historia me enseñó,La lección impacto en,Es importante,¿Cuál es tu genero? 
12568954501,401577030,2021-04-12 13:43:40,2021-04-12 13:51:52,181.60.52.173,,,,,Sí,VALLE DEL CAUCA,IE Jose Holguín Garces,una vez estábamos en clase y nos dijeron que era fin de periodo y iban a entregar boletines y me fue mal así que pensé que  queria terminar el año como el mejor estudiante,Motivación,Experiencia personal,Hace un año,Por algún tiempo,Pasa una vez cada tanto,Los profesores y las directivas,Solo en este,Educación y aprendizaje,Pasa frecuentemente,Poco control,A mi,Otros,Oportunidades futuras,Ser el mejor,Hombre
12568931998,401577030,2021-04-12 13:31:57,2021-04-12 13:43:37,186.27.201.141,,,,,Sí,VALLE DEL CAUCA,IE Guillermo Valencia,No conecer la institución porque soy nuevo no conecer A mis compañeros no conocerlos personalmente,Impotencia,Una opinión,Hace seis meses,Por algún tiempo,Común,Todo el mundo,En 2,Ninguna de los anteriores,Novedoso,Total control,Otros,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Comprender a los otros,Hombre
12568917489,401577030,2021-04-12 13:35:11,2021-04-12 13:38:22,190.66.226.254,,,,,Sí,VALLE DEL CAUCA,IE Guillermo Valencia,No tengo experiencia en esta nueva institución ya que soy nuevo,Tristeza,Una opinión,Hace algunos días o semanas,Por siempre,Muy rara y única,Todo el mundo,En 3,Ninguna de los anteriores,Completamente novedoso,Total control,A mi,Comprender la realidad de las cosas,Relación con los demás,Comprender a los otros,Hombre
12568901174,401577030,2021-04-12 13:26:33,2021-04-12 13:32:40,186.145.12.193,,,,,Sí,VALLE DEL CAUCA,IE Jose Holguín Garces,Pues oba perdiendo hasta el recro y me puse las pilas y gracias a eso voy todavia invicto sin perder ningun año ,Motivación,Experiencia personal,Hace un año,Por mucho tiempo,Muy rara y única,Los profesores y las directivas,Solo en este,Ninguna de los anteriores,Pasa frecuentemente,Poco control,A mi,Otros,Relación con los demás,Trabajar en equipo,Hombre
12568897469,401577030,2021-04-12 13:24:31,2021-04-12 13:33:44,190.146.197.9,,,,,Sí,VALLE DEL CAUCA,IE Guillermo Valencia,La situación que me y so pensar sobre mi futuro fue cuando abla mos de jugar fútbol ,Motivación,Experiencia personal,Hace un año,Por siempre,Muy rara y única,Los profesores y las directivas,En más de 4,Relación con la familia,Completamente novedoso,Total control,Familia,Comprender la realidad de las cosas,Oportunidades futuras,Ser el mejor,Hombre
12568892349,401577030,2021-04-12 13:24:19,2021-04-12 13:29:39,190.1.240.216,,,,,No,VALLE DEL CAUCA,IE Guillermo Valencia,Mw hizo pensar en mi futuro el hecho que cada día aprendo más sobre asignaturas (materias) debido a que los profesores no han cesado en la enseñanza y aprendizaje a pesar de que por el momento no ha Sido posible el regreso presencial. Aclarara sino que la enseñanza a Sido virtual esto me enseña que bajo ninguna circunstancia podemos dejar de estudiar y que el conocimiento es poder y el poder d estabilidad cuando se sabe usar ,Motivación,Experiencia personal,Hace un año,Por algún tiempo,Común,Todo el mundo,En más de 4,La seguridad en el colegio,Novedoso,Total control,Familia,Comprender la realidad de las cosas,Oportunidades futuras,Ser el mejor,Hombre
12568884729,401577030,2021-04-12 13:17:38,2021-04-12 13:26:56,191.106.188.45,,,,,Sí,BOGOTÁ,IE Guillermo Valencia,La que me impactado fue que en Bogotá arrestaron a unos de secundaria,Tristeza,Experiencia personal,Hace un año,Se me va a olvidar,Muy rara y única,Los profesores y las directivas,En 3,Ninguna de los anteriores,Pasa frecuentemente,Absolutamente ningún control,Otros,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Comprender a los otros,Mujer
12568860210,401577030,2021-04-12 13:10:58,2021-04-12 13:18:07,190.157.232.224,,,,,Sí,VALLE DEL CAUCA,IE Guillermo Valencia,Pues la experiencia que les voy a contar es sobre la forma como vamos vamos terminar el año por que  cada vez esta más lejos de que Pase la oportunidad de regresar a la institución lo niños no tenemos el suficiente control de las precauciones y por eso toda mi familia vive asustado por el.refreso a clases ,Tristeza,Una opinión,Hace algunos días o semanas,Por algún tiempo,Muy rara y única,Todo el mundo,En 3,Salud,Pasa todo el tiempo,Total control,Familia,Comprender la realidad de las cosas,Oportunidades futuras,Ser el mejor,Hombre
12568852477,401577030,2021-04-12 13:02:31,2021-04-12 13:15:24,191.95.165.217,,,,,Sí,VALLE DEL CAUCA,IE Guillermo Valencia,Como todo en los colegios estamos bajo una enfermedad donde está amenazada nuestra salud entonces desde mi punto de vista y mi experiencia estado recibiendo las clases virtualmente pero quisiera estar presencial porque extraño compartir en el salón de clases con los compañeros los profesores y que de un momento a otro ya no lo podamos hacer es muy duro porque como niño es la forma para distraernos para relajarnos porque en mi experiencia a mí me gusta estar  rodeado de más personas es muy rico entrar a estudiar a un nuevo año en mi caso nuevo colegio aunque tengo amiguitos que ya conozco pero es muy chévere entrar a estudiar y tener un uniforme nuevo zapatos cuadernos vivir esa experiencia pero pues bajo este virus que hay que está afectando todo el planeta no lo hemos podido hacer entonces para nosotros como niños es muy duro porque todavía no tenemos la conciencia necesaria para para afrontar esto en un momento sí pero nos desesperamos mucho entonces ojalá y en el futuro ya Dios a la ciencia y todos los esfuerzos que están haciendo cada país esto se supere y podamos estar nuevamente como antes,Motivación,Experiencia personal,Hace un año,Por algún tiempo,Común,Todo el mundo,En 2,Valores,Pasa frecuentemente,Control,Otros,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Comprender a los otros,Hombre
12568642101,401577030,2021-04-12 11:59:08,2021-04-12 12:05:24,186.144.16.89,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,Pues lo que está pasando en mi institución es que a pesar de del trompo que estamos viviendo aún seguimos con la ilucuon de superación por más dificultades que se presenten y aquí estamos luchando por salir adelante y salir vencedores de todo con la ayuda de Dios que todo lo puede ,Motivación,Experiencia personal,Hace un año,Por algún tiempo,Muy rara y única,Todo el mundo,En 2,Educación y aprendizaje,Novedoso,Total control,Familia,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Trabajar en equipo,Hombre
12568533388,401577030,2021-04-12 11:25:22,2021-04-12 11:31:08,181.129.161.20,,,,,No,VALLE DEL CAUCA,IE Jose Holguín Garces,Una situacion que me impacto era cuando havian peleas fuera del colegio ,Tristeza,Experiencia personal,Hace más de dos años,Por algún tiempo,Muy rara y única,Todo el mundo,Solo en este,Bullying y matoneo,Pasa frecuentemente,Absolutamente ningún control,Amigos,Otros,Entender lo que sucede a tu alrededor,Comprender a los otros,Mujer
12568471363,401577030,2021-04-12 11:07:34,2021-04-12 11:12:00,181.50.102.54,,,,,Sí,VALLE DEL CAUCA,IE Jose Holguín Garces,La verdad es que yo soy nueva en el colegio y no he llegado a estar en el.,Tristeza,Una opinión,Hace un año,Se me va a olvidar,Común,Nadie,En 2,Ninguna de los anteriores,Pasa frecuentemente,Absolutamente ningún control,Otros,Importancia de experimentar,Oportunidades futuras,Comprender a los otros,Mujer
12568422736,401577030,2021-04-12 09:53:10,2021-04-12 10:56:49,181.129.248.138,,,,,No,VALLE DEL CAUCA,IE Jose Holguín Garces,"que el colegio nos brinda pensar mucho a futuro , nos esta brindando lo mejor y nos  tienen las puertas abiertas para pensar a futuro y nos brinda lo mejor ",Tranquilidad,Experiencia personal,Hace más de dos años,Por algún tiempo,Pasa una vez cada tanto,Todo el mundo,En 2,Educación y aprendizaje,Pasa todo el tiempo,Total control,Familia,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Trabajar en equipo,Mujer
12568421684,401577030,2021-04-12 10:37:59,2021-04-12 10:56:53,181.50.200.53,,,,,Sí,VALLE DEL CAUCA,IE Isaías Gamboa,Yo en el colegio estaba jugando como amigos. El juego creo que se llamaba es trono estoces ellos me soltarlo entonces me caí. Y me pege en la seja y me salio sangre ,Tristeza,Experiencia personal,Hace dos años,Por siempre,Muy rara y única,Los profesores y las directivas,En 2,,Completamente novedoso,Total control,A mi,Otros,Entender lo que sucede a tu alrededor,Comprender a los otros,Hombre
12568374572,401577030,2021-04-12 10:31:56,2021-04-12 10:41:47,181.129.248.138,,,,,Sí,VALLE DEL CAUCA,IE Isaías Gamboa,Fue hace. 2 años que. Hicimos un baile en. Que. La. Pase. Muy contento por. Que. Compartimos. Todos. Y. Fue. Muy. Chebre,Alegría,Experiencia personal,Hace más de dos años,Por algún tiempo,Común,Los compañeros,En 2,Educación y aprendizaje,Novedoso,Total control,Profesores,Nuevos conocimientos y habilidades,Oportunidades futuras,Trabajar en equipo,Hombre
12568364166,401577030,2021-04-12 10:29:59,2021-04-12 10:38:34,181.62.53.161,,,,,Sí,VALLE DEL CAUCA,IE Jose Holguín Garces,la primera por que los profesores nos guían para poder mirar  o hacer lo que queremos estudiar en un futuro.,Motivación,Experiencia personal,Hace un año,Por siempre,Pasa todo el tiempo,Los profesores y las directivas,Solo en este,Valores,Novedoso,Control,A mi,Importancia de experimentar,Oportunidades futuras,Trabajar en equipo,Mujer
12568361929,401577030,2021-04-12 10:33:10,2021-04-12 10:37:54,181.61.28.56,,,,,Sí,VALLE DEL CAUCA,IE Jose Holguín Garces,presencial ,Orgullo/Satisfacción,Una opinión,Hace un año,Por algún tiempo,Muy rara y única,Los profesores y las directivas,En 2,Ninguna de los anteriores,Pasa todo el tiempo,Total control,A mi,Importancia de experimentar,Entender lo que sucede a tu alrededor,Ser el mejor,Mujer
12568336160,401577030,2021-04-12 10:25:27,2021-04-12 10:31:34,190.99.236.223,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,Pz a sido una buena experiencia para mi y mis hijos el colegio a aportado muchas enseñanzas ,Motivación,Una opinión,Hace más de dos años,Por mucho tiempo,Común,Los profesores y las directivas,Solo en este,Valores,Pasa frecuentemente,Control,Otros,Comprender la realidad de las cosas,Oportunidades futuras,Trabajar en equipo,Mujer
12568265534,401577030,2021-04-12 09:49:45,2021-04-12 10:09:06,181.50.179.252,,,,,Sí,VALLE DEL CAUCA,IE Isaías Gamboa,Un día yo vi unas ormigas trabajado y pensé como iba a ser  mi futuro ,Motivación,Experiencia personal,Hace un año,Por algún tiempo,Muy rara y única,Nadie,En 2,La seguridad en el colegio,Novedoso,Control,A mi,Otros,Oportunidades futuras,Trabajar en equipo,Hombre
12568252903,401577030,2021-04-12 09:58:22,2021-04-12 10:05:28,181.62.54.34,,,,,Sí,VALLE DEL CAUCA,IE Isaías Gamboa,.,Alegría,Experiencia personal,Hace dos años,Por siempre,Pasa una vez cada tanto,Todo el mundo,En 2,Ninguna de los anteriores,Pasa frecuentemente,Total control,Amigos,Otros,Entender lo que sucede a tu alrededor,Trabajar en equipo,Hombre
12568237438,401577030,2021-04-12 09:47:28,2021-04-12 10:01:01,190.131.212.76,,,,,Sí,VALLE DEL CAUCA,IE Isaías Gamboa,Fue cuando metí un golazo desde el arco de nosotros y me ti un golazo fue mi mayor gol,Orgullo/Satisfacción,Experiencia personal,Hace más de dos años,Por siempre,Pasa todo el tiempo,Todo el mundo,En 3,Tecnología,Completamente novedoso,Total control,Familia,Comprender la realidad de las cosas,Oportunidades futuras,Trabajar en equipo,Hombre
12568236484,401577030,2021-04-12 09:57:57,2021-04-12 10:00:44,181.143.228.66,,,,,Sí,VALLE DEL CAUCA,IE Isaías Gamboa,Yo quiero que mi año escolar termine precencial porque quiero ver a mis profesores,Tristeza,Una opinión,Hace un año,Por algún tiempo,Pasa todo el tiempo,Los profesores y las directivas,Solo en este,Relación con los profesores,Pasa frecuentemente,Absolutamente ningún control,Familia,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Trabajar en equipo,Mujer
12568232499,401577030,2021-04-12 09:50:15,2021-04-12 09:59:33,181.143.239.164,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,"ser más estrictos y mejorar la capacidad de enseñanza porque están muy atrasados, no están preparados para el bachillerato",Tristeza,Experiencia personal,Hace un año,Por siempre,Común,Los profesores y las directivas,En 2,Educación y aprendizaje,Pasa frecuentemente,Poco control,Profesores,Nuevos conocimientos y habilidades,Oportunidades futuras,Trabajar en equipo,Hombre
12568215746,401577030,2021-04-12 09:46:24,2021-04-12 09:54:32,181.143.225.67,,,,,Sí,VALLE DEL CAUCA,IE Isaías Gamboa,Que no me quiero salir del colegio cuando termine el año,Tristeza,Una opinión,Hace algunos días o semanas,Por mucho tiempo,Muy rara y única,Todo el mundo,Solo en este,Tecnología,Novedoso,Poco control,Otros,Otros,Entender lo que sucede a tu alrededor,Trabajar en equipo,Mujer
12568210939,401577030,2021-04-12 09:46:36,2021-04-12 09:53:07,181.129.172.106,,,,,Sí,VALLE DEL CAUCA,IE Isaías Gamboa,Cuando mi pelie con una amiga,Rabia,Una historia que escuchaste por ahí,Hace un año,Se me va a olvidar,Común,Los profesores y las directivas,En 2,Ninguna de los anteriores,Novedoso,Poco control,A mi,Otros,Relación con los demás,Comprender a los otros,Mujer
12568190594,401577030,2021-04-12 09:45:35,2021-04-12 09:47:02,190.99.199.165,,,,,Sí,HUILA,IE Isaías Gamboa,Nada,Orgullo/Satisfacción,Experiencia personal,Hace más de dos años,Por siempre,Pasa todo el tiempo,Los profesores y las directivas,En 2,Valores,Pasa todo el tiempo,Absolutamente ningún control,Otros,Otros,Entender lo que sucede a tu alrededor,Trabajar en equipo,Hombre
12567995566,401577030,2021-04-12 08:16:49,2021-04-12 08:49:03,186.27.186.85,,,,,Sí,CAUCA,IE Santa Librada,Pues un día mi profe dijo que solo yo podía cambiar mi futuro ,Motivación,Experiencia personal,Hace algunos días o semanas,Por siempre,Pasa todo el tiempo,Todo el mundo,En 3,Ninguna de los anteriores,Pasa todo el tiempo,Total control,Familia,Otros,Oportunidades futuras,Comprender a los otros,Mujer
12567752106,401577030,2021-04-12 07:25:38,2021-04-12 07:31:49,181.62.54.18,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,"No me dejaron vender dulces, yo quiero que los compañeros estén callados y no gritando como siempre, un día corriendo me golpie con un niño en la cabeza y me dio conbulsion",Motivación,Experiencia personal,Hace más de dos años,Por algún tiempo,Muy rara y única,Los compañeros,En 2,Comida,Pasa frecuentemente,Absolutamente ningún control,Familia,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Trabajar en equipo,Mujer
12567736438,401577030,2021-04-12 07:15:06,2021-04-12 07:26:20,181.62.53.140,,,,,Sí,VALLE DEL CAUCA,IE Jose Holguín Garces,"bueno yo he visto ha personas de institucion graduarce y listos para ir a la universidad, lo bueno de eso es ver lo feliz que estan ellos por que se esforzaron y estudiaron para que todo eso aprendido les ayude a ellos en el futuro y su carrera  ",Motivación,Experiencia que alguien te compartió,Hace un año,Por siempre,Pasa todo el tiempo,Todo el mundo,En 2,Educación y aprendizaje,Pasa frecuentemente,Control,Familia,Importancia de experimentar,Oportunidades futuras,Ser el mejor,Mujer
12567731566,401577030,2021-04-12 07:08:46,2021-04-12 07:24:37,181.53.220.61,,,,,No,VALLE DEL CAUCA,IE Santa Librada,La institucion me a hecho muchos ejemplos de mi futuro hay muchas personas amable como estudiantes más grandes que yo . siempre los profesoras que me han tocado me han apoyado. yo pienso que el el fin de año escolar será diferente a los demás ,Motivación,Experiencia personal,Hace un año,Por algún tiempo,Muy rara y única,Los compañeros,En más de 4,Innovación y creatividad,Completamente novedoso,Control,Profesores,Nuevos conocimientos y habilidades,Relación con los demás,Trabajar en equipo,Mujer
12567686448,401577030,2021-04-12 07:03:29,2021-04-12 07:09:15,181.62.52.127,,,,,Sí,CAUCA,IE Jose Holguín Garces,"yo quisiera volver  con alternancia  ya que me falta un año mas de estudio para acabar el colegio , y no quiero acabar virtual ya que es muy complicadas las clases ya sean por el internet u explicación  entre otras  ",Tristeza,Experiencia personal,Hace un año,Por algún tiempo,Pasa todo el tiempo,Los profesores y las directivas,En 3,Salud,Pasa frecuentemente,Control,A mi,Comprender la realidad de las cosas,Oportunidades futuras,Ser el mejor,Hombre
12566671409,401577030,2021-04-11 20:54:56,2021-04-11 21:03:50,186.116.227.185,,,,,Sí,CAUCA,IE Jose Holguín Garces,La pandemia fue un tema que me dejó impactada,Impotencia,Experiencia personal,Hace un año,Por algún tiempo,Común,Todo el mundo,En más de 4,Salud,Pasa todo el tiempo,Total control,Familia,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Ser el mejor,Mujer
12566645391,401577030,2021-04-11 15:33:02,2021-04-11 20:40:27,191.95.173.74,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,mi hermana y yo terminamos la primaria en este centro educativo y desde ese tiempo ceo que la educacion y valoes que manejan son muy buenos ,Tranquilidad,Experiencia personal,Hace más de dos años,Por siempre,Común,Todo el mundo,En 3,Educación y aprendizaje,Pasa frecuentemente,Absolutamente ningún control,Familia,Otros,Oportunidades futuras,Trabajar en equipo,Mujer
12566588005,401577030,2021-04-10 11:58:50,2021-04-11 19:51:35,186.81.103.139,,,,,Sí,VALLE DEL CAUCA,IE Jose Holguín Garces,una situacion que ocurrio en mi institucion que me hizo pensar sobre mi futuro fue que un dia el profesor de educacion fisica nos conto una historia sobre un niño que estudio en esta institucion que queria ser futbolista y pss este niños se esforzo mucho apesar de sus necesidades y logro sus objetivos y ahora es un jugador profesional esta historia me hizo motivarme mucho por que al igual que el yo quiero ser un gran futbolista.   ,Motivación,Experiencia que alguien te compartió,Hace más de dos años,Por mucho tiempo,Pasa una vez cada tanto,Los profesores y las directivas,Solo en este,Justicia,Pasa frecuentemente,Poco control,Amigos,Comprender la realidad de las cosas,Oportunidades futuras,Comprender a los otros,Hombre
